"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"heart-switzerland",16,"dropToValue",256,0.1,"rect",0,1,0.0722,0.0645
"heart-switzerland",8,"dropToValue",512,0.1,"rect",0,1,0.0722,0.0645
"heart-switzerland",8,"dropToValue",1024,0.1,"rect",0,1,0.0722,0.0645
"heart-switzerland",4,"dropToValue",1024,1,"cone",0.05,1,0.0722,0.0645
"heart-switzerland",2,"dropToValue",1024,1,"rect",0.05,1,0.0722,0.0645
"heart-switzerland",2,"dropToValue",1024,1,"rect",0,1,0.0722,0.0645
"heart-switzerland",16,"dropToValue",256,0.1,"rect",0.05,1,0.0667,0.0645
"heart-switzerland",8,"dropToValue",1024,0.1,"rect",0.05,1,0.0667,0.0645
"heart-switzerland",2,"dropToValue",256,1,"cone",0,1,0.0667,0.0645
"heart-switzerland",4,"dropToValue",256,1,"rect",0,1,0.0611,0.0645
"heart-switzerland",32,"dropToValue",1024,0.1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",256,0.1,"rect",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",512,0.1,"rect",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",1024,0.1,"rect",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",256,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",512,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",256,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",512,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",1024,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",256,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",512,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",1024,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",256,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",512,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",32,"dropToValue",1024,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",512,0.1,"rect",0,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",1024,0.1,"rect",0,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",256,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",512,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",1024,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",256,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",512,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",1024,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",256,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",1024,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",256,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",512,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",16,"dropToValue",1024,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",512,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",1024,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",256,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",512,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",1024,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",256,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",512,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",1024,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",256,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",512,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",8,"dropToValue",1024,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",4,"dropToValue",256,1,"cone",0.05,1,0.0556,0.0645
"heart-switzerland",4,"dropToValue",512,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",4,"dropToValue",1024,1,"rect",0.05,1,0.0556,0.0645
"heart-switzerland",4,"dropToValue",1024,1,"cone",0,1,0.0556,0.0645
"heart-switzerland",4,"dropToValue",512,1,"rect",0,1,0.0556,0.0645
"heart-switzerland",4,"dropToValue",1024,1,"rect",0,1,0.0556,0.0645
